,DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Wind Gust
1937,22-03-2021,18-00,11.8,176,0.97,3489.209424,0,2,86,31,23.4
1938,22-03-2021,19-00,11.9,53,0.97,1059.632311,0,2,73,87,16.56
1939,22-03-2021,20-00,11.8,53,0.97,1050.727838,0,2,73,87,15.119999
1940,22-03-2021,21-00,11.8,48,0.97,951.6025701,0,2,73,87,12.959999
1941,22-03-2021,22-00,11.8,43,0.97,852.4773024,0,2,79,60,12.599999
1942,22-03-2021,23-00,11.7,40,0.97,786.2817846,0,2,79,60,10.799999
1943,22-03-2021,24-00,11.6,38,0.97,740.5833561,0,2,79,60,9.36
1944,23-03-2021,01-00,11.4,168,0.98,3250.879233,0,2,82,50,10.08
1945,23-03-2021,02-00,11.4,168,0.98,3250.879233,0,2,82,50,10.799999
1946,23-03-2021,03-00,11.4,170,0.98,3289.580176,0,2,82,50,11.5199995
1947,23-03-2021,04-00,11.3,180,0.98,3452.531516,0,2,90,39,11.879999
1948,23-03-2021,05-00,11.3,196,0.98,3759.423206,0,2,90,39,12.24
1949,23-03-2021,06-00,11.5,215,0.98,4196.845709,0,2,90,39,12.24
1950,23-03-2021,07-00,11.3,235,0.98,4507.471701,0,2,93,36,11.879999
1951,23-03-2021,08-00,11.3,276,0.98,5293.881657,0,2,93,36,11.879999
1952,23-03-2021,09-00,11.3,248,0.98,4756.821199,0,2,93,36,13.679999
1953,23-03-2021,10-00,11.5,249,0.98,4860.532938,0,2,90,38,18
1954,23-03-2021,11-00,11.3,233,0.98,4469.11024,0,2,90,38,20.519999
1955,23-03-2021,12-00,11.5,208,0.98,4060.204221,0,2,90,38,21.24
1956,23-03-2021,13-00,11.5,210,0.98,4099.244646,0,2,83,44,21.599998
1957,23-03-2021,14-00,11.4,206,0.98,3986.197154,0,2,83,44,20.880001
1958,23-03-2021,15-00,11.3,205,0.98,3932.049782,0,2,83,44,19.44
1959,23-03-2021,16-00,11.1,235,0.98,4427.693441,0,2,79,55,17.28
1960,23-03-2021,17-00,11.1,227,0.98,4276.963451,0,2,79,55,16.199999
1961,23-03-2021,18-00,11.2,186,0.98,3536.044077,0,2,79,55,15.84
1962,23-03-2021,19-00,11.8,150,0.98,3004.415331,0,2,81,50,12.599999
1963,23-03-2021,20-00,11.8,79,0.98,1582.325408,0,2,81,50,11.879999
1964,23-03-2021,21-00,11.8,78,0.98,1562.295972,0,2,81,50,10.799999
1965,23-03-2021,22-00,11.8,48,0.98,961.4129059,0,2,70,74,8.64
1966,23-03-2021,23-00,11.7,42,0.98,834.1071715,0,2,70,74,7.92
1967,23-03-2021,24-00,11.6,36,0.98,708.8383289,0,2,70,74,8.28
1968,24-03-2021,01-00,11.4,168,0.96,3184.534758,0,2,78,68,9
1969,24-03-2021,02-00,11.4,168,0.96,3184.534758,0,2,78,68,9.36
1970,24-03-2021,03-00,11.4,168,0.96,3184.534758,0,2,78,68,9.36
1971,24-03-2021,04-00,11.3,182,0.96,3419.650263,0,2,91,35,9.72
1972,24-03-2021,05-00,11.2,196,0.96,3650.110015,0,2,91,35,9.72
1973,24-03-2021,06-00,11.2,208,0.96,3873.586139,0,2,91,35,10.08
1974,24-03-2021,07-00,11.5,247,0.96,4723.094706,0,2,98,29,10.08
1975,24-03-2021,08-00,11.5,260,0.96,4971.678638,0,2,98,29,14.04
1976,24-03-2021,09-00,11.7,228,0.96,4435.601985,0,2,98,29,14.04
1977,24-03-2021,10-00,11.8,214,0.96,4198.823711,0,2,97,44,13.32
1978,24-03-2021,11-00,11.7,195,0.96,3793.606961,0,2,97,44,13.679999
1979,24-03-2021,12-00,11.8,184,0.96,3610.203565,0,2,97,44,14.04
1980,24-03-2021,13-00,11.9,175,0.96,3462.715974,0,2,81,61,14.04
1981,24-03-2021,14-00,11.6,175,0.96,3375.420614,0,2,81,61,14.04
1982,24-03-2021,15-00,11.5,176,0.96,3365.444001,0,2,81,61,13.32
1983,24-03-2021,16-00,11.2,228,0.96,4246.046345,0,2,76,77,11.879999
1984,24-03-2021,17-00,11.2,238,0.96,4432.276447,0,2,76,77,9.72
1985,24-03-2021,18-00,11.4,196,0.96,3715.290551,0,2,76,77,8.28
1986,24-03-2021,19-00,11.5,52,0.96,994.3357276,0,2,78,65,9.36
1987,24-03-2021,20-00,11.8,51,0.96,1000.654249,0,2,78,65,8.28
1988,24-03-2021,21-00,11.8,50,0.96,981.0335774,0,2,78,65,9.72
1989,24-03-2021,22-00,11.8,48,0.96,941.7922343,0,2,73,86,10.799999
1990,24-03-2021,23-00,11.7,42,0.96,817.0845762,0,2,73,86,11.5199995
1991,24-03-2021,24-00,11.7,38,0.96,739.2669975,0,2,73,86,11.879999
1992,25-03-2021,01-00,11.7,170,0.95,3272.796603,0,2,81,71,12.959999
1993,25-03-2021,02-00,11.7,170,0.95,3272.796603,0,2,81,71,13.32
1994,25-03-2021,03-00,11.7,170,0.95,3272.796603,0,2,81,71,14.04
1995,25-03-2021,04-00,11.7,182,0.95,3503.81754,0,2,96,29,14.4
1996,25-03-2021,05-00,11.7,190,0.95,3657.831498,0,2,96,29,14.4
1997,25-03-2021,06-00,11.6,202,0.95,3855.61438,0,2,96,29,14.4
1998,25-03-2021,07-00,11.8,240,0.95,4659.909493,0,2,99,27,14.4
1999,25-03-2021,08-00,11.6,248,0.95,4733.625575,0,2,99,27,18
2000,25-03-2021,09-00,11.6,245,0.95,4676.363975,0,2,99,27,18.359999
2001,25-03-2021,10-00,11.8,240,0.95,4659.909493,0,2,96,37,18.359999
2002,25-03-2021,11-00,11.7,230,0.95,4427.901287,0,2,96,37,21.24
2003,25-03-2021,12-00,11.8,222,0.95,4310.416281,0,2,96,37,24.48
2004,25-03-2021,13-00,11.8,204,0.95,3960.923069,0,2,82,59,26.64
2005,25-03-2021,14-00,11.8,193,0.95,3747.343884,0,2,82,59,28.08
2006,25-03-2021,15-00,11.4,180,0.95,3376.459844,0,2,82,59,28.44
2007,25-03-2021,16-00,11.3,230,0.95,4276.520046,0,2,78,72,27.359999
2008,25-03-2021,17-00,11.2,237,0.95,4367.67788,0,2,78,72,24.84
2009,25-03-2021,18-00,11.8,211,0.95,4096.837096,0,2,78,72,19.8
2010,25-03-2021,19-00,11.8,55,0.95,1067.895925,0,2,75,76,13.32
2011,25-03-2021,20-00,11.8,52,0.95,1009.647057,0,2,75,76,14.759999
2012,25-03-2021,21-00,11.8,51,0.95,990.2307672,0,2,75,76,11.879999
2013,25-03-2021,22-00,11.7,47,0.95,904.8320021,0,2,73,86,10.799999
2014,25-03-2021,23-00,11.5,42,0.95,794.7515131,0,2,73,86,10.440001
2015,25-03-2021,24-00,11.3,39,0.95,725.1490514,0,2,73,86,10.440001
2016,26-03-2021,01-00,11.5,167,0.97,3226.611469,0,2,81,71,10.440001
2017,26-03-2021,02-00,11.5,167,0.97,3226.611469,0,2,81,71,10.440001
2018,26-03-2021,03-00,11.5,167,0.97,3226.611469,0,2,81,71,10.440001
2019,26-03-2021,04-00,11.4,177,0.97,3390.084156,0,2,96,29,10.440001
2020,26-03-2021,05-00,11.4,192,0.97,3677.379423,0,2,96,29,10.440001
2021,26-03-2021,06-00,11.4,205,0.97,3926.368655,0,2,96,29,10.08
2022,26-03-2021,07-00,11.3,226,0.97,4290.612012,0,2,99,27,10.08
2023,26-03-2021,08-00,11.2,236,0.97,4440.811994,0,2,99,27,14.759999
2024,26-03-2021,09-00,11.5,244,0.97,4714.330529,0,2,99,27,15.119999
2025,26-03-2021,10-00,11.8,218,0.97,4321.861672,0,2,96,37,15.84
2026,26-03-2021,11-00,11.9,198,0.97,3958.626369,0,2,96,37,18.72
2027,26-03-2021,12-00,11.5,186,0.97,3593.710977,0,2,96,37,20.519999
2028,26-03-2021,13-00,11.5,177,0.97,3419.821736,0,2,82,59,21.24
2029,26-03-2021,14-00,11.4,168,0.97,3217.706995,0,2,82,59,23.4
2030,26-03-2021,15-00,11.4,173,0.97,3313.472085,0,2,82,59,24.84
2031,26-03-2021,16-00,11.3,212,0.97,4024.821887,0,2,78,72,23.4
2032,26-03-2021,17-00,11.2,230,0.97,4327.909994,0,2,78,72,17.64
2033,26-03-2021,18-00,11.8,198,0.97,3925.360602,0,2,78,72,13.32
2034,26-03-2021,19-00,11.8,52,0.97,1030.902784,0,2,75,76,16.199999
2035,26-03-2021,20-00,11.8,54,0.97,1070.552891,0,2,75,76,18.72
2036,26-03-2021,21-00,11.7,52,0.97,1022.16632,0,2,75,76,17.64
2037,26-03-2021,22-00,11.6,48,0.97,935.473713,0,2,70,76,20.519999
2038,26-03-2021,23-00,11.4,46,0.97,881.0388202,0,2,70,76,23.759998
2039,26-03-2021,24-00,11.2,40,0.97,752.6799989,0,2,70,76,30.960001
2040,27-03-2021,01-00,11.4,167,0.98,3231.528761,0,2,81,69,34.56
2041,27-03-2021,02-00,11.4,167,0.98,3231.528761,0,2,81,69,36.36
2042,27-03-2021,03-00,11.5,167,0.98,3259.875504,0,2,81,69,41.760002
2043,27-03-2021,04-00,11.6,178,0.98,3504.811737,0,2,95,29,40.32
2044,27-03-2021,05-00,11.5,188,0.98,3669.799969,0,2,95,29,39.6
2045,27-03-2021,06-00,11.5,196,0.98,3825.96167,0,2,95,29,37.8
2046,27-03-2021,07-00,11.3,240,0.98,4603.375354,0,2,103,21,32.399998
2047,27-03-2021,08-00,11.4,257,0.98,4973.071207,0,2,103,21,32.039997
2048,27-03-2021,09-00,11.6,233,0.98,4587.759184,0,2,103,21,33.12
2049,27-03-2021,10-00,11.9,208,0.98,4201.428716,0,2,98,33,40.32
2050,27-03-2021,11-00,11.2,204,0.98,3878.241891,0,2,98,33,45.719997
2051,27-03-2021,12-00,11.4,193,0.98,3734.641023,0,2,98,33,46.8
2052,27-03-2021,13-00,11.4,177,0.98,3425.033477,0,2,82,60,47.16
2053,27-03-2021,14-00,11.7,185,0.98,3674.043494,0,2,82,60,47.16
2054,27-03-2021,15-00,11.4,161,0.98,3115.425931,0,2,82,60,45
2055,27-03-2021,16-00,11.2,215,0.98,4087.362778,0,2,76,72,41.399998
2056,27-03-2021,17-00,11.2,236,0.98,4486.593561,0,2,76,72,36.719997
2057,27-03-2021,18-00,11.3,195,0.98,3740.242475,0,2,76,72,28.8
2058,27-03-2021,19-00,11.7,135,0.98,2681.058766,0,2,72,69,19.8
2059,27-03-2021,20-00,11.7,53,0.98,1052.563812,0,2,72,69,15.4800005
2060,27-03-2021,21-00,11.7,51,0.98,1012.844423,0,2,72,69,12.599999
2061,27-03-2021,22-00,11.6,48,0.98,945.1177719,0,2,71,83,11.879999
2062,27-03-2021,23-00,11.4,46,0.98,890.1216946,0,2,71,83,10.799999
2063,27-03-2021,24-00,11.2,40,0.98,760.4395866,0,2,71,83,11.159999
2064,28-03-2021,01-00,11.4,168,0.96,3184.534758,1,2,84,65,11.159999
2065,28-03-2021,02-00,11.4,168,0.96,3184.534758,1,2,84,65,11.159999
2066,28-03-2021,03-00,11.4,168,0.96,3184.534758,1,2,84,65,10.440001
2067,28-03-2021,04-00,11.4,181,0.96,3430.957091,1,2,96,44,10.799999
2068,28-03-2021,05-00,11.3,192,0.96,3607.543135,1,2,96,44,10.799999
2069,28-03-2021,06-00,11.2,201,0.96,3743.225067,1,2,96,44,10.799999
2070,28-03-2021,07-00,11.5,248,0.96,4742.216547,1,2,104,15,10.08
2071,28-03-2021,08-00,11.4,261,0.96,4947.402214,1,2,104,15,13.32
2072,28-03-2021,09-00,11.5,235,0.96,4493.632615,1,2,104,15,13.679999
2073,28-03-2021,10-00,11.8,225,0.96,4414.651098,1,2,97,29,15.4800005
2074,28-03-2021,11-00,11.6,215,0.96,4146.945326,1,2,97,29,16.199999
2075,28-03-2021,12-00,11.6,207,0.96,3992.640383,1,2,97,29,18
2076,28-03-2021,13-00,11.6,196,0.96,3780.471087,1,2,81,57,20.16
2077,28-03-2021,14-00,11.7,172,0.96,3346.155883,1,2,81,57,20.880001
2078,28-03-2021,15-00,11.7,150,0.96,2918.159201,1,2,81,57,21.24
2079,28-03-2021,16-00,11.3,213,0.96,4002.118165,1,2,76,66,20.880001
2080,28-03-2021,17-00,11.2,232,0.96,4320.538386,1,2,76,66,18.359999
2081,28-03-2021,18-00,11.7,198,0.96,3851.970145,1,2,76,66,13.32
2082,28-03-2021,19-00,11.8,55,0.96,1079.136935,1,2,74,72,11.5199995
2083,28-03-2021,20-00,11.7,53,0.96,1031.082918,1,2,74,72,10.08
2084,28-03-2021,21-00,11.7,50,0.96,972.7197335,1,2,74,72,10.440001
2085,28-03-2021,22-00,11.6,48,0.96,925.8296541,1,2,72,78,11.879999
2086,28-03-2021,23-00,11.3,46,0.96,864.3072094,1,2,72,78,13.679999
2087,28-03-2021,24-00,11.3,42,0.96,789.1500607,1,2,72,78,14.4
2088,29-03-2021,01-00,11.5,172,0.97,3323.216602,0,2,83,66,14.04
2089,29-03-2021,02-00,11.5,172,0.97,3323.216602,0,2,83,66,13.679999
2090,29-03-2021,03-00,11.5,172,0.97,3323.216602,0,2,83,66,14.04
2091,29-03-2021,04-00,11.4,182,0.97,3485.849245,0,2,95,48,14.4
2092,29-03-2021,05-00,11.4,192,0.97,3677.379423,0,2,95,48,14.4
2093,29-03-2021,06-00,11.3,204,0.97,3872.941816,0,2,95,48,13.32
2094,29-03-2021,07-00,11.4,250,0.97,4788.254458,0,2,103,31,14.04
2095,29-03-2021,08-00,11.4,254,0.97,4864.866529,0,2,103,31,16.56
2096,29-03-2021,09-00,11.5,240,0.97,4637.046422,0,2,103,31,16.56
2097,29-03-2021,10-00,11.7,220,0.97,4324.549815,0,2,99,36,14.759999
2098,29-03-2021,11-00,11.6,202,0.97,3936.785209,0,2,99,36,13.679999
2099,29-03-2021,12-00,11.7,180,0.97,3538.268031,0,2,99,36,12.599999
2100,29-03-2021,13-00,11.5,170,0.97,3284.574549,0,2,85,65,12.599999
2101,29-03-2021,14-00,11.4,167,0.97,3198.553978,0,2,85,65,12.24
2102,29-03-2021,15-00,11.4,167,0.97,3198.553978,0,2,85,65,11.879999
2103,29-03-2021,16-00,11.2,189,0.97,3556.412995,0,2,81,68,10.799999
2104,29-03-2021,17-00,11.2,231,0.97,4346.726994,0,2,81,68,9.36
2105,29-03-2021,18-00,11.3,205,0.97,3891.926825,0,2,81,68,8.28
2106,29-03-2021,19-00,11.8,58,0.97,1149.853106,0,2,73,76,9.36
2107,29-03-2021,20-00,11.8,58,0.97,1149.853106,0,2,73,76,6.8399997
2108,29-03-2021,21-00,11.8,54,0.97,1070.552891,0,2,73,76,7.92
2109,29-03-2021,22-00,11.6,48,0.97,935.473713,0,2,75,83,9.36
2110,29-03-2021,23-00,11.4,47,0.97,900.191838,0,2,75,83,9.72
2111,29-03-2021,24-00,11.3,43,0.97,816.3553828,0,2,75,83,10.440001
2112,30-03-2021,01-00,11.4,146,0.97,2796.340603,0,2,84,63,10.799999
2113,30-03-2021,02-00,11.4,143,0.97,2738.88155,0,2,84,63,10.799999
2114,30-03-2021,03-00,11.4,143,0.97,2738.88155,0,2,84,63,10.799999
2115,30-03-2021,04-00,11.4,150,0.97,2872.952675,0,2,99,32,10.799999
2116,30-03-2021,05-00,11.3,172,0.97,3265.421531,0,2,99,32,11.159999
2117,30-03-2021,06-00,11.3,186,0.97,3531.211656,0,2,99,32,11.159999
2118,30-03-2021,07-00,11.3,256,0.97,4860.162279,0,2,104,19,11.879999
2119,30-03-2021,08-00,11.3,264,0.97,5012.04235,0,2,104,19,15.119999
2120,30-03-2021,09-00,11.5,234,0.97,4521.120261,0,2,104,19,15.119999
2121,30-03-2021,10-00,11.5,225,0.97,4347.231021,0,2,102,22,12.959999
2122,30-03-2021,11-00,11.7,211,0.97,4147.636414,0,2,102,22,12.959999
2123,30-03-2021,12-00,11.4,201,0.97,3849.756584,0,2,102,22,13.32
2124,30-03-2021,13-00,11.4,184,0.97,3524.155281,0,2,85,46,13.679999
2125,30-03-2021,14-00,11.5,170,0.97,3284.574549,0,2,85,46,13.679999
2126,30-03-2021,15-00,11.5,170,0.97,3284.574549,0,2,85,46,14.04
2127,30-03-2021,16-00,11.6,194,0.97,3780.872923,0,2,76,68,13.679999
2128,30-03-2021,17-00,11.2,225,0.97,4233.824994,0,2,76,68,12.959999
2129,30-03-2021,18-00,11.5,188,0.97,3632.353031,0,2,76,68,9.72
2130,30-03-2021,19-00,11.7,54,0.97,1061.480409,0,2,77,83,8.64
2131,30-03-2021,20-00,11.7,54,0.97,1061.480409,0,2,77,83,6.8399997
2132,30-03-2021,21-00,11.7,51,0.97,1002.509275,0,2,77,83,7.5599995
2133,30-03-2021,22-00,11.5,47,0.97,908.0882576,0,2,77,61,8.64
2134,30-03-2021,23-00,11.4,42,0.97,804.4267489,0,2,77,61,9.36
2135,30-03-2021,24-00,11.3,40,0.97,759.4003561,0,2,77,61,10.08
2136,31-03-2021,01-00,11.3,172,0.97,3265.421531,0,2,85,48,10.440001
2137,31-03-2021,02-00,11.3,172,0.97,3265.421531,0,2,85,48,10.799999
2138,31-03-2021,03-00,11.3,172,0.97,3265.421531,0,2,85,48,11.159999
2139,31-03-2021,04-00,11.2,184,0.97,3462.327995,0,2,100,26,11.879999
2140,31-03-2021,05-00,11.2,196,0.97,3688.131995,0,2,100,26,12.599999
2141,31-03-2021,06-00,11.2,212,0.97,3989.203994,0,2,100,26,13.32
2142,31-03-2021,07-00,11.4,250,0.97,4788.254458,0,2,106,16,14.04
2143,31-03-2021,08-00,11.4,233,0.97,4462.653154,0,2,106,16,16.919998
2144,31-03-2021,09-00,11.6,219,0.97,4268.098815,0,2,106,16,16.919998
2145,31-03-2021,10-00,11.8,205,0.97,4064.135976,0,2,101,22,15.4800005
2146,31-03-2021,11-00,11.8,181,0.97,3588.334691,0,2,101,22,15.119999
2147,31-03-2021,12-00,11.6,145,0.97,2825.910175,0,2,101,22,14.4
2148,31-03-2021,13-00,11.6,145,0.97,2825.910175,0,2,82,52,13.679999
2149,31-03-2021,14-00,11.5,179,0.97,3458.46379,0,2,82,52,13.32
2150,31-03-2021,15-00,11.4,193,0.97,3696.532441,0,2,82,52,12.959999
2151,31-03-2021,16-00,11.3,204,0.97,3872.941816,0,2,75,64,12.24
2152,31-03-2021,17-00,11.2,215,0.97,4045.654994,0,2,75,64,10.799999
2153,31-03-2021,18-00,11.5,192,0.97,3709.637138,0,2,75,64,9.72
2154,31-03-2021,19-00,11.7,54,0.97,1061.480409,0,2,78,57,9
2155,31-03-2021,20-00,11.7,54,0.97,1061.480409,0,2,78,57,7.2
2156,31-03-2021,21-00,11.7,51,0.97,1002.509275,0,2,78,57,9.72
2157,31-03-2021,22-00,11.5,47,0.97,908.0882576,0,2,75,64,10.440001
2158,31-03-2021,23-00,11.5,44,0.97,850.1251774,0,2,75,64,11.159999
2159,31-03-2021,24-00,11.4,42,0.97,804.4267489,0,2,75,64,11.5199995
2160,01-04-2021,01-00,11.4,169,0.96,3203.490322,0,2,85,45,12.24
2161,01-04-2021,02-00,11.4,169,0.96,3203.490322,0,2,85,45,12.959999
2162,01-04-2021,03-00,11.4,169,0.96,3203.490322,0,2,85,45,13.32
2163,01-04-2021,04-00,11.3,182,0.96,3419.650263,0,2,99,33,13.679999
2164,01-04-2021,05-00,11.2,199,0.96,3705.979046,0,2,99,33,13.679999
2165,01-04-2021,06-00,11.4,212,0.96,4018.579576,0,2,99,33,13.679999
2166,01-04-2021,07-00,11.2,260,0.96,4841.982674,0,2,105,21,12.959999
2167,01-04-2021,08-00,11.4,260,0.96,4928.44665,0,2,105,21,16.199999
2168,01-04-2021,09-00,11.6,236,0.96,4551.995799,0,2,105,21,16.199999
2169,01-04-2021,10-00,11.9,210,0.96,4155.259169,0,2,101,26,14.4
2170,01-04-2021,11-00,11.9,196,0.96,3878.241891,0,2,101,26,14.4
2171,01-04-2021,12-00,11.9,173,0.96,3423.142078,0,2,101,26,14.759999
2172,01-04-2021,13-00,11.5,168,0.96,3212.469274,0,2,84,51,15.4800005
2173,01-04-2021,14-00,11.6,165,0.96,3182.539436,0,2,84,51,15.4800005
2174,01-04-2021,15-00,11.6,163,0.96,3143.9632,0,2,84,51,15.84
2175,01-04-2021,16-00,11.4,173,0.96,3279.312579,0,2,77,68,14.759999
2176,01-04-2021,17-00,11.3,179,0.96,3363.282402,0,2,77,68,13.32
2177,01-04-2021,18-00,11.3,187,0.96,3513.596699,0,2,77,68,12.599999
2178,01-04-2021,19-00,11.7,55,0.96,1069.991707,0,2,74,68,13.32
2179,01-04-2021,20-00,11.7,54,0.96,1050.537312,0,2,74,68,16.199999
2180,01-04-2021,21-00,11.7,52,0.96,1011.628523,0,2,74,68,14.04
2181,01-04-2021,22-00,11.5,48,0.96,917.8483639,0,2,73,72,12.959999
2182,01-04-2021,23-00,11.5,44,0.96,841.3610003,0,2,73,72,13.679999
2183,01-04-2021,24-00,11.3,40,0.96,751.5714864,0,2,73,72,17.64
2184,02-04-2021,01-00,11.4,168,0.97,3217.706995,0,2,84,47,19.08
2185,02-04-2021,02-00,11.4,168,0.97,3217.706995,0,2,84,47,18.359999
2186,02-04-2021,03-00,11.4,168,0.97,3217.706995,0,2,84,47,17.64
2187,02-04-2021,04-00,11.4,183,0.97,3505.002263,0,2,99,26,15.4800005
2188,02-04-2021,05-00,11.3,188,0.97,3569.181674,0,2,99,26,14.04
2189,02-04-2021,06-00,11.3,228,0.97,4328.58203,0,2,99,26,14.4
2190,02-04-2021,07-00,11.4,246,0.97,4711.642386,0,2,106,22,14.4
2191,02-04-2021,08-00,11.6,240,0.97,4677.368565,0,2,106,22,14.759999
2192,02-04-2021,09-00,11.7,232,0.97,4560.434351,0,2,106,22,19.8
2193,02-04-2021,10-00,11.8,212,0.97,4202.911351,0,2,100,28,26.28
2194,02-04-2021,11-00,11.9,188,0.97,3758.695745,0,2,100,28,29.16
2195,02-04-2021,12-00,11.6,169,0.97,3293.647031,0,2,100,28,32.399998
2196,02-04-2021,13-00,11.6,160,0.97,3118.24571,0,2,83,57,36
2197,02-04-2021,14-00,11.6,151,0.97,2942.844389,0,2,83,57,37.8
2198,02-04-2021,15-00,11.5,166,0.97,3207.290442,0,2,83,57,38.519997
2199,02-04-2021,16-00,11.3,178,0.97,3379.331585,0,2,78,64,37.8
2200,02-04-2021,17-00,11.5,32,0.97,618.2728563,0,2,78,64,34.2
2201,02-04-2021,18-00,11.5,33,0.97,637.593883,0,2,78,64,32.039997
2202,02-04-2021,19-00,11.6,54,0.97,1052.407927,0,2,75,71,29.88
2203,02-04-2021,20-00,11.7,57,0.97,1120.451543,0,2,75,71,29.519999
2204,02-04-2021,21-00,11.6,54,0.97,1052.407927,0,2,75,71,25.56
2205,02-04-2021,22-00,11.5,48,0.97,927.4092844,0,2,72,72,22.68
2206,02-04-2021,23-00,11.5,43,0.97,830.8041506,0,2,72,72,20.519999
2207,02-04-2021,24-00,11.3,40,0.97,759.4003561,0,2,72,72,23.039999
2208,03-04-2021,01-00,11.4,159,0.96,3013.934682,0,2,81,67,21.24
2209,03-04-2021,02-00,11.4,159,0.96,3013.934682,0,2,81,67,22.319998
2210,03-04-2021,03-00,11.4,159,0.96,3013.934682,0,2,81,67,22.68
2211,03-04-2021,04-00,11.4,165,0.96,3127.668066,0,2,96,34,22.68
2212,03-04-2021,05-00,11.3,173,0.96,3250.546679,0,2,96,34,20.880001
2213,03-04-2021,06-00,11.5,213,0.96,4072.952115,0,2,96,34,21.24
2214,03-04-2021,07-00,11.5,260,0.96,4971.678638,0,2,102,29,22.68
2215,03-04-2021,08-00,11.7,263,0.96,5116.505798,0,2,102,29,28.08
2216,03-04-2021,09-00,11.9,248,0.96,4907.16321,0,2,102,29,33.48
2217,03-04-2021,10-00,11.5,216,0.96,4130.317638,0,2,98,45,35.28
2218,03-04-2021,11-00,11.6,198,0.96,3819.047323,0,2,98,45,36.719997
2219,03-04-2021,12-00,11.7,175,0.96,3404.519067,0,2,98,45,38.16
2220,03-04-2021,13-00,11.8,166,0.96,3257.031477,0,2,86,72,38.88
2221,03-04-2021,14-00,11.8,167,0.96,3276.652149,0,2,86,72,38.519997
2222,03-04-2021,15-00,11.8,170,0.96,3335.514163,0,2,86,72,37.8
2223,03-04-2021,16-00,11.6,186,0.96,3587.58991,0,2,80,85,37.44
2224,03-04-2021,17-00,11.4,211,0.96,3999.624012,0,2,80,85,36.36
2225,03-04-2021,18-00,11.8,94,0.96,1844.343126,0,2,80,85,34.2
2226,03-04-2021,19-00,11.6,54,0.96,1041.558361,0,2,76,70,29.16
2227,03-04-2021,20-00,11.6,54,0.96,1041.558361,0,2,76,70,23.759998
2228,03-04-2021,21-00,11.7,55,0.96,1069.991707,0,2,76,70,23.039999
2229,03-04-2021,22-00,11.6,48,0.96,925.8296541,0,2,81,87,21.599998
2230,03-04-2021,23-00,11.6,43,0.96,829.3890651,0,2,81,87,19.8
2231,03-04-2021,24-00,11.3,43,0.96,807.9393479,0,2,81,87,18.72
2232,04-04-2021,01-00,11.2,154,0.97,2897.817996,1,2,83,81,18.72
2233,04-04-2021,02-00,11.2,154,0.97,2897.817996,1,2,83,81,18
2234,04-04-2021,03-00,11.2,154,0.97,2897.817996,1,2,83,81,17.64
2235,04-04-2021,04-00,11.2,165,0.97,3104.804996,1,2,91,64,17.28
2236,04-04-2021,05-00,11.5,179,0.97,3458.46379,1,2,91,64,17.28
2237,04-04-2021,06-00,11.3,199,0.97,3778.016771,1,2,91,64,16.919998
2238,04-04-2021,07-00,11.8,220,0.97,4361.51178,1,2,97,52,15.84
2239,04-04-2021,08-00,11.8,204,0.97,4044.310923,1,2,97,52,16.199999
2240,04-04-2021,09-00,11.8,200,0.97,3965.010709,1,2,97,52,18.359999
2241,04-04-2021,10-00,11.8,185,0.97,3667.634906,1,2,95,61,22.319998
2242,04-04-2021,11-00,11.8,188,0.97,3727.110066,1,2,95,61,25.199999
2243,04-04-2021,12-00,11.6,174,0.97,3391.092209,1,2,95,61,26.64
2244,04-04-2021,13-00,11.7,165,0.97,3243.412361,1,2,85,76,27
2245,04-04-2021,14-00,11.7,158,0.97,3105.813049,1,2,85,76,27
2246,04-04-2021,15-00,11.7,154,0.97,3027.184871,1,2,85,76,26.64
2247,04-04-2021,16-00,11.5,174,0.97,3361.858656,1,2,81,81,25.199999
2248,04-04-2021,17-00,11.3,206,0.97,3910.911834,1,2,81,81,23.039999
2249,04-04-2021,18-00,11.2,170,0.97,3198.889995,1,2,81,81,21.24
2250,04-04-2021,19-00,11.6,55,0.97,1071.896963,1,2,83,73,16.919998
2251,04-04-2021,20-00,11.7,54,0.97,1061.480409,1,2,83,73,16.199999
2252,04-04-2021,21-00,11.7,53,0.97,1041.823365,1,2,83,73,14.04
2253,04-04-2021,22-00,11.6,48,0.97,935.473713,1,2,77,95,10.799999
2254,04-04-2021,23-00,11.5,43,0.97,830.8041506,1,2,77,95,5.7599998
2255,04-04-2021,24-00,11.3,40,0.97,759.4003561,1,2,77,95,9
2256,05-04-2021,01-00,11.3,144,0.97,2733.841282,0,2,86,76,11.5199995
2257,05-04-2021,02-00,11.3,144,0.97,2733.841282,0,2,86,76,12.24
2258,05-04-2021,03-00,11.3,144,0.97,2733.841282,0,2,86,76,12.599999
2259,05-04-2021,04-00,11.3,146,0.97,2771.8113,0,2,93,67,14.4
2260,05-04-2021,05-00,11.2,156,0.97,2935.451996,0,2,93,67,16.919998
2261,05-04-2021,06-00,11.2,188,0.97,3537.595995,0,2,93,67,18.359999
2262,05-04-2021,07-00,11.3,226,0.97,4290.612012,0,2,98,53,21.599998
2263,05-04-2021,08-00,11.8,218,0.97,4321.861672,0,2,98,53,25.56
2264,05-04-2021,09-00,11.8,217,0.97,4302.036619,0,2,98,53,30.960001
